1:40:11 42% (2h19m left); send: 1239343 280 p/s (206 p/s avg); recv: 6251 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:12 42% (2h19m left); send: 1239622 278 p/s (206 p/s avg); recv: 6251 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:13 42% (2h19m left); send: 1239912 289 p/s (206 p/s avg); recv: 6251 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:14 42% (2h19m left); send: 1240204 291 p/s (206 p/s avg); recv: 6251 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:15 42% (2h19m left); send: 1240493 288 p/s (206 p/s avg); recv: 6252 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:16 42% (2h19m left); send: 1240773 279 p/s (206 p/s avg); recv: 6252 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:17 42% (2h19m left); send: 1240956 182 p/s (206 p/s avg); recv: 6252 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:18 42% (2h19m left); send: 1240956 0 p/s (206 p/s avg); recv: 6252 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:19 42% (2h19m left); send: 1241119 162 p/s (206 p/s avg); recv: 6252 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:20 42% (2h19m left); send: 1241119 0 p/s (206 p/s avg); recv: 6252 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:21 42% (2h19m left); send: 1241200 80 p/s (206 p/s avg); recv: 6252 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:22 42% (2h19m left); send: 1241375 174 p/s (206 p/s avg); recv: 6252 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:23 42% (2h19m left); send: 1241375 0 p/s (206 p/s avg); recv: 6252 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:24 42% (2h19m left); send: 1241376 0 p/s (206 p/s avg); recv: 6252 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:25 42% (2h19m left); send: 1241690 313 p/s (206 p/s avg); recv: 6252 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:26 42% (2h19m left); send: 1241984 293 p/s (206 p/s avg); recv: 6252 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:27 42% (2h19m left); send: 1242283 298 p/s (206 p/s avg); recv: 6253 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:28 42% (2h19m left); send: 1242305 21 p/s (206 p/s avg); recv: 6253 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:29 42% (2h19m left); send: 1242305 0 p/s (206 p/s avg); recv: 6253 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:30 42% (2h19m left); send: 1242305 0 p/s (206 p/s avg); recv: 6253 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:31 42% (2h19m left); send: 1242305 0 p/s (205 p/s avg); recv: 6253 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:32 42% (2h19m left); send: 1242305 0 p/s (205 p/s avg); recv: 6253 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:33 42% (2h19m left); send: 1242305 0 p/s (205 p/s avg); recv: 6253 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:34 42% (2h19m left); send: 1242529 223 p/s (205 p/s avg); recv: 6253 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:35 42% (2h19m left); send: 1242816 286 p/s (205 p/s avg); recv: 6253 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:36 42% (2h19m left); send: 1243107 290 p/s (205 p/s avg); recv: 6253 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:37 42% (2h19m left); send: 1243393 285 p/s (205 p/s avg); recv: 6255 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:38 42% (2h19m left); send: 1243688 294 p/s (205 p/s avg); recv: 6257 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:39 42% (2h19m left); send: 1243981 292 p/s (205 p/s avg); recv: 6264 6 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:40 42% (2h19m left); send: 1244268 286 p/s (205 p/s avg); recv: 6271 6 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:41 42% (2h19m left); send: 1244563 294 p/s (206 p/s avg); recv: 6277 5 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:42 42% (2h19m left); send: 1244856 292 p/s (206 p/s avg); recv: 6280 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:43 42% (2h19m left); send: 1245153 296 p/s (206 p/s avg); recv: 6287 6 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:40:44 42% (2h19m left); send: 1245444 290 p/s (206 p/s avg); recv: 6291 3 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:45 42% (2h19m left); send: 1245740 295 p/s (206 p/s avg); recv: 6297 5 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:46 42% (2h19m left); send: 1246035 293 p/s (206 p/s avg); recv: 6305 7 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:47 42% (2h19m left); send: 1246323 287 p/s (206 p/s avg); recv: 6313 7 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:48 42% (2h19m left); send: 1246620 296 p/s (206 p/s avg); recv: 6320 6 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:49 42% (2h19m left); send: 1246851 230 p/s (206 p/s avg); recv: 6322 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:50 42% (2h19m left); send: 1246851 0 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:51 42% (2h19m left); send: 1246851 0 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:52 42% (2h19m left); send: 1247004 152 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:53 42% (2h19m left); send: 1247021 16 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:54 42% (2h19m left); send: 1247021 0 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:55 42% (2h19m left); send: 1247021 0 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:56 42% (2h19m left); send: 1247021 0 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:57 42% (2h19m left); send: 1247212 190 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:58 42% (2h19m left); send: 1247509 296 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:40:59 42% (2h19m left); send: 1247804 294 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:00 42% (2h19m left); send: 1248099 294 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:01 42% (2h19m left); send: 1248396 296 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:02 42% (2h19m left); send: 1248692 295 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:03 42% (2h19m left); send: 1248988 295 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:04 42% (2h19m left); send: 1249281 292 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:05 42% (2h19m left); send: 1249576 294 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:06 42% (2h19m left); send: 1249870 293 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:07 42% (2h19m left); send: 1250166 295 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:08 42% (2h19m left); send: 1250462 295 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:09 42% (2h18m left); send: 1250755 292 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:10 42% (2h18m left); send: 1250993 237 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:11 42% (2h18m left); send: 1250993 0 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:12 42% (2h18m left); send: 1251136 142 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:13 42% (2h18m left); send: 1251305 168 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:14 42% (2h18m left); send: 1251453 147 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:15 42% (2h18m left); send: 1251453 0 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:16 42% (2h18m left); send: 1251453 0 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:17 42% (2h18m left); send: 1251453 0 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:18 42% (2h18m left); send: 1251629 175 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
1:41:19 42% (2h18m left); send: 1251922 292 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:20 42% (2h18m left); send: 1252219 296 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:21 42% (2h18m left); send: 1252512 292 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:22 42% (2h18m left); send: 1252806 293 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:23 42% (2h18m left); send: 1253099 292 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:24 42% (2h18m left); send: 1253390 290 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:25 42% (2h18m left); send: 1253686 295 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:26 42% (2h18m left); send: 1253950 263 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:27 42% (2h18m left); send: 1254252 301 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:28 42% (2h18m left); send: 1254522 269 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:29 42% (2h18m left); send: 1254822 299 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:30 42% (2h18m left); send: 1255112 289 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:31 42% (2h18m left); send: 1255380 267 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:32 42% (2h18m left); send: 1255380 0 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:33 42% (2h18m left); send: 1255516 135 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:34 42% (2h18m left); send: 1255540 23 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:35 42% (2h18m left); send: 1255540 0 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:36 42% (2h18m left); send: 1255540 0 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:37 42% (2h18m left); send: 1255540 0 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:38 42% (2h18m left); send: 1255540 0 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:39 42% (2h18m left); send: 1255715 174 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:40 42% (2h18m left); send: 1256009 293 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:41 42% (2h18m left); send: 1256304 294 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:42 42% (2h18m left); send: 1256601 296 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:43 42% (2h18m left); send: 1256898 296 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:44 42% (2h18m left); send: 1257190 291 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:45 42% (2h18m left); send: 1257486 295 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:46 42% (2h18m left); send: 1257782 295 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:47 42% (2h18m left); send: 1258075 292 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:48 42% (2h18m left); send: 1258369 293 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:49 42% (2h18m left); send: 1258660 290 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:50 42% (2h18m left); send: 1258942 281 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:51 42% (2h18m left); send: 1259232 289 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:52 42% (2h18m left); send: 1259523 290 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:53 42% (2h18m left); send: 1259528 4 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:54 42% (2h18m left); send: 1259592 63 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:55 42% (2h18m left); send: 1259799 206 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:56 42% (2h18m left); send: 1259799 0 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:57 42% (2h18m left); send: 1260051 251 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:58 42% (2h18m left); send: 1260051 0 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:41:59 42% (2h18m left); send: 1260051 0 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:00 42% (2h18m left); send: 1260209 157 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:01 42% (2h18m left); send: 1260504 294 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:02 42% (2h18m left); send: 1260801 296 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:03 43% (2h18m left); send: 1261098 296 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:04 43% (2h18m left); send: 1261387 288 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:05 43% (2h18m left); send: 1261678 290 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:06 43% (2h18m left); send: 1261970 291 p/s (205 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:07 43% (2h18m left); send: 1262265 294 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:08 43% (2h18m left); send: 1262554 288 p/s (206 p/s avg); recv: 6322 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:09 43% (2h17m left); send: 1262846 291 p/s (206 p/s avg); recv: 6325 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:10 43% (2h17m left); send: 1263140 293 p/s (206 p/s avg); recv: 6325 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:11 43% (2h17m left); send: 1263436 295 p/s (206 p/s avg); recv: 6325 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:12 43% (2h17m left); send: 1263729 292 p/s (206 p/s avg); recv: 6325 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:13 43% (2h17m left); send: 1263839 109 p/s (206 p/s avg); recv: 6326 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:14 43% (2h17m left); send: 1263839 0 p/s (206 p/s avg); recv: 6326 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:15 43% (2h17m left); send: 1263839 0 p/s (205 p/s avg); recv: 6326 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:16 43% (2h17m left); send: 1263839 0 p/s (205 p/s avg); recv: 6327 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:17 43% (2h17m left); send: 1263839 0 p/s (205 p/s avg); recv: 6327 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:18 43% (2h17m left); send: 1263839 0 p/s (205 p/s avg); recv: 6327 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:19 43% (2h17m left); send: 1263839 0 p/s (205 p/s avg); recv: 6329 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:20 43% (2h17m left); send: 1263855 15 p/s (205 p/s avg); recv: 6329 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:21 43% (2h17m left); send: 1264143 287 p/s (205 p/s avg); recv: 6329 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:22 43% (2h17m left); send: 1264434 290 p/s (205 p/s avg); recv: 6329 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:23 43% (2h17m left); send: 1264717 282 p/s (205 p/s avg); recv: 6330 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:24 43% (2h17m left); send: 1265013 295 p/s (205 p/s avg); recv: 6334 3 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:25 43% (2h17m left); send: 1265305 291 p/s (205 p/s avg); recv: 6341 6 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:26 43% (2h17m left); send: 1265598 292 p/s (205 p/s avg); recv: 6347 5 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:27 43% (2h17m left); send: 1265887 288 p/s (205 p/s avg); recv: 6351 3 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:28 43% (2h17m left); send: 1266185 297 p/s (205 p/s avg); recv: 6353 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:29 43% (2h17m left); send: 1266471 285 p/s (205 p/s avg); recv: 6358 4 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:30 43% (2h17m left); send: 1266768 296 p/s (205 p/s avg); recv: 6361 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:31 43% (2h17m left); send: 1267053 284 p/s (205 p/s avg); recv: 6367 5 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:32 43% (2h17m left); send: 1267338 284 p/s (205 p/s avg); recv: 6372 4 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:33 43% (2h17m left); send: 1267640 301 p/s (206 p/s avg); recv: 6379 6 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:34 43% (2h17m left); send: 1267937 296 p/s (206 p/s avg); recv: 6386 6 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:35 43% (2h17m left); send: 1268213 275 p/s (206 p/s avg); recv: 6389 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:36 43% (2h17m left); send: 1268357 143 p/s (206 p/s avg); recv: 6389 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:37 43% (2h17m left); send: 1268357 0 p/s (205 p/s avg); recv: 6389 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:38 43% (2h17m left); send: 1268357 0 p/s (205 p/s avg); recv: 6389 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:39 43% (2h17m left); send: 1268357 0 p/s (205 p/s avg); recv: 6389 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:40 43% (2h17m left); send: 1268357 0 p/s (205 p/s avg); recv: 6389 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:41 43% (2h17m left); send: 1268357 0 p/s (205 p/s avg); recv: 6389 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:42 43% (2h17m left); send: 1268360 2 p/s (205 p/s avg); recv: 6389 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:43 43% (2h17m left); send: 1268677 316 p/s (205 p/s avg); recv: 6389 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:44 43% (2h17m left); send: 1268969 291 p/s (205 p/s avg); recv: 6389 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:45 43% (2h17m left); send: 1269254 284 p/s (205 p/s avg); recv: 6389 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:46 43% (2h17m left); send: 1269542 287 p/s (205 p/s avg); recv: 6394 4 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:47 43% (2h17m left); send: 1269833 290 p/s (205 p/s avg); recv: 6396 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:48 43% (2h17m left); send: 1270128 294 p/s (205 p/s avg); recv: 6408 11 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:49 43% (2h17m left); send: 1270418 289 p/s (205 p/s avg); recv: 6409 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:50 43% (2h17m left); send: 1270714 295 p/s (205 p/s avg); recv: 6411 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:51 43% (2h17m left); send: 1271008 293 p/s (205 p/s avg); recv: 6415 3 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.50%
1:42:52 43% (2h17m left); send: 1271301 292 p/s (205 p/s avg); recv: 6421 5 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.51%
